County,Year-Month,Value,AQI,Pollutant
Kings.644,6/1/2018,0.0294415,40,44201
Kings.744,7/1/2018,0.0250295,34,44201
Kings.844,8/1/2018,0.027882,53,44201
Kings.944,9/1/2018,0.026941,42,44201
Kings.1044,10/1/2018,0.0233825,33,44201
Kings.1144,11/1/2018,0.017706,55,44201
Kings.1244,12/1/2018,0.0137945,40,44201
Lake.164,1/1/2018,0.012647,52,44201
Lake.244,2/1/2018,0.024059,37,44201
Lake.344,3/1/2018,0.027588,35,44201
Lake.444,4/1/2018,0.0338825,39,44201
Lake.544,5/1/2018,0.032,34,44201
Lake.644,6/1/2018,0.0295585,40,44201
Lake.744,7/1/2018,0.025176,34,44201
Lake.844,8/1/2018,0.028235,53,44201
Lake.944,9/1/2018,0.027353,43,44201
Lake.1044,10/1/2018,0.023529,33,44201
Lake.1144,11/1/2018,0.017706,55,44201
Lake.1244,12/1/2018,0.013765,42,44201
Lassen.164,1/1/2018,0.012824,53,44201
Lassen.244,2/1/2018,0.023647,42,44201
Lassen.344,3/1/2018,0.027412,36,44201
Lassen.444,4/1/2018,0.0337355,39,44201
Lassen.544,5/1/2018,0.032,34,44201
Lassen.644,6/1/2018,0.0299705,40,44201
Lassen.744,7/1/2018,0.026294,35,44201
Lassen.844,8/1/2018,0.028706,54,44201
Lassen.944,9/1/2018,0.0275795,42,44201
Lassen.1044,10/1/2018,0.023588,35,44201
Lassen.1144,11/1/2018,0.0177355,58.5,44201
Lassen.1244,12/1/2018,0.013529,45.5,44201
Los Angeles.164,1/1/2018,0.012471,50,44201
Los Angeles.244,2/1/2018,0.0240295,35,44201
Los Angeles.344,3/1/2018,0.027588,35,44201
Los Angeles.444,4/1/2018,0.0335295,39,44201
Los Angeles.544,5/1/2018,0.032059,34,44201
Los Angeles.644,6/1/2018,0.029941,38,44201
Los Angeles.744,7/1/2018,0.026294,33,44201
Los Angeles.844,8/1/2018,0.029,54,44201
Los Angeles.944,9/1/2018,0.027765,40,44201
Los Angeles.1044,10/1/2018,0.024059,31,44201
Los Angeles.1144,11/1/2018,0.017941,53,44201
Los Angeles.1244,12/1/2018,0.014176,40,44201
Madera.164,1/1/2018,0.012765,50,44201
Madera.244,2/1/2018,0.023941,37,44201
Madera.344,3/1/2018,0.027728,35,44201
Madera.444,4/1/2018,0.034,39,44201
Madera.544,5/1/2018,0.0322645,34,44201
Madera.644,6/1/2018,0.0297945,41,44201
Madera.744,7/1/2018,0.0252645,34,44201
Madera.844,8/1/2018,0.028647,53,44201
Madera.944,9/1/2018,0.027471,42,44201
Madera.1044,10/1/2018,0.0238825,32,44201
Madera.1144,11/1/2018,0.017882,55,44201
Madera.1244,12/1/2018,0.013853,40,44201
Marin.164,1/1/2018,0.012588,52,44201
Marin.244,2/1/2018,0.023923,38,44201
Marin.344,3/1/2018,0.027353,35,44201
Marin.444,4/1/2018,0.033294,39,44201
Marin.544,5/1/2018,0.031706,34,44201
Marin.644,6/1/2018,0.029824,40,44201
Marin.744,7/1/2018,0.026,35,44201
Marin.844,8/1/2018,0.0285295,54,44201
Marin.944,9/1/2018,0.0273935,42,44201
Marin.1044,10/1/2018,0.023824,33,44201
Marin.1144,11/1/2018,0.017882,56,44201
Marin.1244,12/1/2018,0.013765,42,44201
Mariposa.164,1/1/2018,0.012765,49,44201
Mariposa.244,2/1/2018,0.024118,37,44201
Mariposa.344,3/1/2018,0.027647,35,44201
Mariposa.444,4/1/2018,0.034147,39,44201
Mariposa.544,5/1/2018,0.032235,34,44201
Mariposa.644,6/1/2018,0.029941,41,44201
Mariposa.744,7/1/2018,0.026153,34,44201
Mariposa.844,8/1/2018,0.029059,53,44201
Mariposa.944,9/1/2018,0.027824,42,44201
Mariposa.1044,10/1/2018,0.024118,33,44201
Mariposa.1144,11/1/2018,0.017853,55,44201
Mariposa.1244,12/1/2018,0.013882,40,44201
Mendocino.164,1/1/2018,0.012706,54,44201
Mendocino.244,2/1/2018,0.0236175,43,44201
Mendocino.344,3/1/2018,0.0273235,35,44201
Mendocino.444,4/1/2018,0.0332055,39,44201
Mendocino.544,5/1/2018,0.031941,34,44201
Mendocino.644,6/1/2018,0.0300295,40,44201
Mendocino.744,7/1/2018,0.027029,35,44201
Mendocino.844,8/1/2018,0.028824,55,44201
Mendocino.944,9/1/2018,0.027647,42,44201
Mendocino.1044,10/1/2018,0.0237165,35,44201
Mendocino.1144,11/1/2018,0.017882,58.5,44201
Mendocino.1244,12/1/2018,0.0135585,47.5,44201
Merced.164,1/1/2018,0.012765,52,44201
Merced.244,2/1/2018,0.023941,38,44201
Merced.344,3/1/2018,0.027728,35,44201
Merced.444,4/1/2018,0.034,39,44201
Merced.544,5/1/2018,0.0322645,34,44201
Merced.644,6/1/2018,0.0297945,40,44201
Merced.744,7/1/2018,0.0252645,34,44201
Merced.844,8/1/2018,0.028647,53,44201
Merced.944,9/1/2018,0.027471,42,44201
Merced.1044,10/1/2018,0.0238825,33,44201
Merced.1144,11/1/2018,0.017882,55,44201
Merced.1244,12/1/2018,0.013853,42,44201
Modoc.164,1/1/2018,0.0125585,54,44201
Modoc.244,2/1/2018,0.0236175,43,44201
Modoc.344,3/1/2018,0.026765,35,44201
Modoc.444,4/1/2018,0.033113,38,44201
Modoc.544,5/1/2018,0.031353,32,44201
Modoc.644,6/1/2018,0.027941,40,44201
Modoc.744,7/1/2018,0.023824,35,44201
Modoc.844,8/1/2018,0.025176,55,44201
Modoc.944,9/1/2018,0.0260885,42,44201
Modoc.1044,10/1/2018,0.022294,35,44201
Modoc.1144,11/1/2018,0.017647,58.5,44201
Modoc.1244,12/1/2018,0.013118,47.5,44201
Mono.164,1/1/2018,0.012706,52,44201
Mono.244,2/1/2018,0.0236175,40,44201
Mono.344,3/1/2018,0.0273235,35,44201
Mono.444,4/1/2018,0.0332055,39,44201
Mono.544,5/1/2018,0.031941,34,44201
Mono.644,6/1/2018,0.0300295,40,44201
Mono.744,7/1/2018,0.027029,35,44201
Mono.844,8/1/2018,0.028824,54,44201
Mono.944,9/1/2018,0.027647,42,44201
Mono.1044,10/1/2018,0.0237165,33,44201
Mono.1144,11/1/2018,0.017882,57,44201
Mono.1244,12/1/2018,0.0135585,43.5,44201
Monterey.164,1/1/2018,0.013412,53,44201
Monterey.244,2/1/2018,0.024853,39,44201
Monterey.344,3/1/2018,0.028412,36,44201
Monterey.444,4/1/2018,0.034588,40,44201
Monterey.544,5/1/2018,0.032769,35,44201
Monterey.644,6/1/2018,0.031176,40,44201
Monterey.744,7/1/2018,0.028118,35,44201
Monterey.844,8/1/2018,0.0312245,54,44201
Monterey.944,9/1/2018,0.0289115,43,44201
Monterey.1044,10/1/2018,0.024882,35,44201
Monterey.1144,11/1/2018,0.018706,56,44201
Monterey.1244,12/1/2018,0.014235,44,44201
Napa.164,1/1/2018,0.012471,50,44201
Napa.244,2/1/2018,0.0240295,35,44201
Napa.344,3/1/2018,0.027588,35,44201
Napa.444,4/1/2018,0.0335295,39,44201
Napa.544,5/1/2018,0.032059,34,44201
Napa.644,6/1/2018,0.029941,39,44201
Napa.744,7/1/2018,0.026294,33,44201
Napa.844,8/1/2018,0.029,53,44201
Napa.944,9/1/2018,0.027765,42,44201
Napa.1044,10/1/2018,0.024059,31,44201
Napa.1144,11/1/2018,0.017941,54,44201
Napa.1244,12/1/2018,0.014176,40,44201
Nevada.164,1/1/2018,0.012765,52,44201
Nevada.244,2/1/2018,0.024118,37,44201
Nevada.344,3/1/2018,0.027647,35,44201
Nevada.444,4/1/2018,0.034147,39,44201
Nevada.544,5/1/2018,0.032235,34,44201
Nevada.644,6/1/2018,0.029941,40,44201
Nevada.744,7/1/2018,0.026153,35,44201
Nevada.844,8/1/2018,0.029059,53,44201
Nevada.944,9/1/2018,0.027824,42,44201
Nevada.1044,10/1/2018,0.024118,33,44201
Nevada.1144,11/1/2018,0.017853,55,44201
Nevada.1244,12/1/2018,0.013882,40,44201
Orange.164,1/1/2018,0.012353,50,44201
Orange.244,2/1/2018,0.024147,35,44201
Orange.344,3/1/2018,0.028,35,44201
Orange.444,4/1/2018,0.0337355,39,44201
Orange.544,5/1/2018,0.032294,35,44201
Orange.644,6/1/2018,0.0304855,38,44201
Orange.744,7/1/2018,0.027176,33,44201
Orange.844,8/1/2018,0.0305,54,44201
Orange.944,9/1/2018,0.028412,40,44201
Orange.1044,10/1/2018,0.024412,32,44201
Orange.1144,11/1/2018,0.018412,53,44201
Orange.1244,12/1/2018,0.014294,40,44201
Placer.164,1/1/2018,0.012824,52,44201
Placer.244,2/1/2018,0.024294,38,44201
Placer.344,3/1/2018,0.027882,35,44201
Placer.444,4/1/2018,0.033765,39,44201
Placer.544,5/1/2018,0.032,34,44201
Placer.644,6/1/2018,0.029941,40,44201
Placer.744,7/1/2018,0.026188,34,44201
Placer.844,8/1/2018,0.0286695,53,44201
Placer.944,9/1/2018,0.027529,42,44201
Placer.1044,10/1/2018,0.024059,34,44201
Placer.1144,11/1/2018,0.018,56,44201
Placer.1244,12/1/2018,0.014294,42,44201
Plumas.164,1/1/2018,0.012529,52,44201
Plumas.244,2/1/2018,0.0240295,40,44201
Plumas.344,3/1/2018,0.027235,35,44201
Plumas.444,4/1/2018,0.0333235,38,44201
Plumas.544,5/1/2018,0.031294,32,44201
Plumas.644,6/1/2018,0.0280295,40,44201
Plumas.744,7/1/2018,0.023824,35,44201
Plumas.844,8/1/2018,0.025176,54,44201
Plumas.944,9/1/2018,0.0256175,42,44201
Plumas.1044,10/1/2018,0.021765,33,44201
Plumas.1144,11/1/2018,0.0176765,57,44201
Plumas.1244,12/1/2018,0.013118,43.5,44201
Riverside.164,1/1/2018,0.012588,50,44201
Riverside.244,2/1/2018,0.024353,35,44201
Riverside.344,3/1/2018,0.027941,35,44201
Riverside.444,4/1/2018,0.033824,39,44201
Riverside.544,5/1/2018,0.032176,34,44201
Riverside.644,6/1/2018,0.030176,38,44201
Riverside.744,7/1/2018,0.026529,33,44201
Riverside.844,8/1/2018,0.029412,54,44201
Riverside.944,9/1/2018,0.027941,40,44201
Riverside.1044,10/1/2018,0.024353,32,44201
Riverside.1144,11/1/2018,0.018412,53,44201
Riverside.1244,12/1/2018,0.0143825,40,44201
Sacramento.164,1/1/2018,0.012588,50,44201
Sacramento.244,2/1/2018,0.024353,35,44201
Sacramento.344,3/1/2018,0.027941,35,44201
Sacramento.444,4/1/2018,0.033824,39,44201
Sacramento.544,5/1/2018,0.032176,34,44201
Sacramento.644,6/1/2018,0.030176,40,44201
Sacramento.744,7/1/2018,0.026529,33,44201
Sacramento.844,8/1/2018,0.029412,53,44201
Sacramento.944,9/1/2018,0.027941,42,44201
Sacramento.1044,10/1/2018,0.024353,32,44201
Sacramento.1144,11/1/2018,0.018412,54,44201
Sacramento.1244,12/1/2018,0.0143825,40,44201
San Benito.164,1/1/2018,0.012647,52,44201
San Benito.244,2/1/2018,0.024059,38,44201
San Benito.344,3/1/2018,0.027588,35,44201
San Benito.444,4/1/2018,0.0338825,39,44201
San Benito.544,5/1/2018,0.032,34,44201
San Benito.644,6/1/2018,0.0295585,40,44201
San Benito.744,7/1/2018,0.025176,35,44201
San Benito.844,8/1/2018,0.028235,53,44201
San Benito.944,9/1/2018,0.027353,42,44201
San Benito.1044,10/1/2018,0.023529,33,44201
San Benito.1144,11/1/2018,0.017706,55,44201
San Benito.1244,12/1/2018,0.013765,42,44201
San Bernardino.164,1/1/2018,0.012471,50,44201
San Bernardino.244,2/1/2018,0.0242645,35,44201
San Bernardino.344,3/1/2018,0.028,35,44201
San Bernardino.444,4/1/2018,0.033765,39,44201
San Bernardino.544,5/1/2018,0.032235,35,44201
San Bernardino.644,6/1/2018,0.030353,38,44201
San Bernardino.744,7/1/2018,0.026765,33,44201
San Bernardino.844,8/1/2018,0.030059,54,44201
San Bernardino.944,9/1/2018,0.0280295,40,44201
San Bernardino.1044,10/1/2018,0.024353,32,44201
San Bernardino.1144,11/1/2018,0.018412,53,44201
San Bernardino.1244,12/1/2018,0.014412,40,44201
San Diego.164,1/1/2018,0.012824,53,44201
San Diego.244,2/1/2018,0.0236765,41,44201
San Diego.344,3/1/2018,0.0277575,36,44201
San Diego.444,4/1/2018,0.0340885,39,44201
San Diego.544,5/1/2018,0.032353,35,44201
San Diego.644,6/1/2018,0.0305735,40,44201
San Diego.744,7/1/2018,0.027471,35,44201
San Diego.844,8/1/2018,0.030118,54,44201
San Diego.944,9/1/2018,0.0280885,42,44201
San Diego.1044,10/1/2018,0.024059,35,44201
San Diego.1144,11/1/2018,0.017706,58.5,44201
San Diego.1244,12/1/2018,0.0131765,45.5,44201
San Francisco.164,1/1/2018,0.012647,50,44201
San Francisco.244,2/1/2018,0.024176,36,44201
San Francisco.344,3/1/2018,0.027471,35,44201
San Francisco.444,4/1/2018,0.033765,39,44201
San Francisco.544,5/1/2018,0.031941,34,44201
San Francisco.644,6/1/2018,0.029824,40,44201
San Francisco.744,7/1/2018,0.025941,33,44201
San Francisco.844,8/1/2018,0.028412,53,44201
San Francisco.944,9/1/2018,0.0274415,42,44201
San Francisco.1044,10/1/2018,0.024059,33,44201
San Francisco.1144,11/1/2018,0.017941,55,44201
San Francisco.1244,12/1/2018,0.014235,40,44201
San Joaquin.164,1/1/2018,0.012353,50,44201
San Joaquin.244,2/1/2018,0.024147,35,44201
San Joaquin.344,3/1/2018,0.028,35,44201
San Joaquin.444,4/1/2018,0.0337355,39,44201
San Joaquin.544,5/1/2018,0.032294,35,44201
San Joaquin.644,6/1/2018,0.0304855,39,44201
San Joaquin.744,7/1/2018,0.027176,33,44201
San Joaquin.844,8/1/2018,0.0305,54,44201
San Joaquin.944,9/1/2018,0.028412,41,44201
San Joaquin.1044,10/1/2018,0.024412,32,44201
San Joaquin.1144,11/1/2018,0.018412,54,44201
San Joaquin.1244,12/1/2018,0.014294,40,44201
San Luis Obispo.164,1/1/2018,0.013235,52,44201
San Luis Obispo.244,2/1/2018,0.024353,40,44201
San Luis Obispo.344,3/1/2018,0.028235,36,44201
San Luis Obispo.444,4/1/2018,0.0342055,39,44201
San Luis Obispo.544,5/1/2018,0.032353,35,44201
San Luis Obispo.644,6/1/2018,0.0305735,40,44201
San Luis Obispo.744,7/1/2018,0.027471,35,44201
San Luis Obispo.844,8/1/2018,0.030118,54,44201
San Luis Obispo.944,9/1/2018,0.028166,42,44201
San Luis Obispo.1044,10/1/2018,0.024176,33,44201
San Luis Obispo.1144,11/1/2018,0.017882,57,44201
San Luis Obispo.1244,12/1/2018,0.014,43.5,44201
San Mateo.164,1/1/2018,0.012706,52,44201
San Mateo.244,2/1/2018,0.024118,38,44201
San Mateo.344,3/1/2018,0.027588,35,44201
San Mateo.444,4/1/2018,0.033706,39,44201
San Mateo.544,5/1/2018,0.032,34,44201
San Mateo.644,6/1/2018,0.029941,40,44201
San Mateo.744,7/1/2018,0.026188,34,44201
San Mateo.844,8/1/2018,0.028647,53,44201
San Mateo.944,9/1/2018,0.027529,42,44201
San Mateo.1044,10/1/2018,0.024,33,44201
San Mateo.1144,11/1/2018,0.017941,55,44201
San Mateo.1244,12/1/2018,0.013882,42,44201
Santa Barbara.164,1/1/2018,0.012647,53,44201
Santa Barbara.244,2/1/2018,0.024059,41,44201
Santa Barbara.344,3/1/2018,0.027353,35,44201
Santa Barbara.444,4/1/2018,0.033471,39,44201
Santa Barbara.544,5/1/2018,0.031882,34,44201
Santa Barbara.644,6/1/2018,0.029412,40,44201
Santa Barbara.744,7/1/2018,0.0250885,35,44201
Santa Barbara.844,8/1/2018,0.027647,54,44201
Santa Barbara.944,9/1/2018,0.026941,42,44201
Santa Barbara.1044,10/1/2018,0.023353,35,44201
Santa Barbara.1144,11/1/2018,0.017765,58,44201
Santa Barbara.1244,12/1/2018,0.013647,45.5,44201
Santa Clara.164,1/1/2018,0.012824,51,44201
Santa Clara.244,2/1/2018,0.0243235,36,44201
Santa Clara.344,3/1/2018,0.027765,35,44201
Santa Clara.444,4/1/2018,0.033941,39,44201
Santa Clara.544,5/1/2018,0.0319705,34,44201
Santa Clara.644,6/1/2018,0.029824,40,44201
Santa Clara.744,7/1/2018,0.026,33,44201
Santa Clara.844,8/1/2018,0.028647,53,44201
Santa Clara.944,9/1/2018,0.027529,42,44201
Santa Clara.1044,10/1/2018,0.024059,33,44201
Santa Clara.1144,11/1/2018,0.017941,55,44201
Santa Clara.1244,12/1/2018,0.014294,40,44201
Santa Cruz.164,1/1/2018,0.012588,50,44201
Santa Cruz.244,2/1/2018,0.024118,37,44201
Santa Cruz.344,3/1/2018,0.027471,35,44201
Santa Cruz.444,4/1/2018,0.0338825,39,44201
Santa Cruz.544,5/1/2018,0.032,34,44201
Santa Cruz.644,6/1/2018,0.0294415,41,44201
Santa Cruz.744,7/1/2018,0.0250295,34,44201
Santa Cruz.844,8/1/2018,0.027882,53,44201
Santa Cruz.944,9/1/2018,0.026941,42,44201
Santa Cruz.1044,10/1/2018,0.0233825,32,44201
Santa Cruz.1144,11/1/2018,0.017706,55,44201
Santa Cruz.1244,12/1/2018,0.0137945,40,44201
Shasta.164,1/1/2018,0.0125585,53,44201
Shasta.244,2/1/2018,0.0236175,41,44201
Shasta.344,3/1/2018,0.026765,35,44201
Shasta.444,4/1/2018,0.033113,38,44201
Shasta.544,5/1/2018,0.031353,32,44201
Shasta.644,6/1/2018,0.027941,40,44201
Shasta.744,7/1/2018,0.023824,35,44201
Shasta.844,8/1/2018,0.025176,55,44201
Shasta.944,9/1/2018,0.0260885,42,44201
Shasta.1044,10/1/2018,0.022294,34,44201
Shasta.1144,11/1/2018,0.017647,58.5,44201
Shasta.1244,12/1/2018,0.013118,47,44201
Sierra.164,1/1/2018,0.012765,53,44201
Sierra.244,2/1/2018,0.024118,42,44201
Sierra.344,3/1/2018,0.027647,35,44201
Sierra.444,4/1/2018,0.034147,39,44201
Sierra.544,5/1/2018,0.032235,34,44201
Sierra.644,6/1/2018,0.029941,40,44201
Sierra.744,7/1/2018,0.026153,35,44201
Sierra.844,8/1/2018,0.029059,54,44201
Sierra.944,9/1/2018,0.027824,42,44201
Sierra.1044,10/1/2018,0.024118,35,44201
Sierra.1144,11/1/2018,0.017853,58.5,44201
Sierra.1244,12/1/2018,0.013882,45.5,44201
Siskiyou.164,1/1/2018,0.012441,52,44201
Siskiyou.244,2/1/2018,0.0233235,40.5,44201
Siskiyou.344,3/1/2018,0.026765,35,44201
Siskiyou.444,4/1/2018,0.0328825,38,44201
Siskiyou.544,5/1/2018,0.031353,34,44201
Siskiyou.644,6/1/2018,0.0294415,40,44201
Siskiyou.744,7/1/2018,0.025647,35,44201
Siskiyou.844,8/1/2018,0.0283235,55,44201
Siskiyou.944,9/1/2018,0.0269705,41,44201
Siskiyou.1044,10/1/2018,0.023059,33,44201
Siskiyou.1144,11/1/2018,0.017647,58.5,44201
Siskiyou.1244,12/1/2018,0.013059,47.5,44201
Solano.164,1/1/2018,0.012471,50,44201
Solano.244,2/1/2018,0.0240295,35,44201
Solano.344,3/1/2018,0.027588,35,44201
Solano.444,4/1/2018,0.0335295,39,44201
Solano.544,5/1/2018,0.032059,34,44201
Solano.644,6/1/2018,0.029941,39,44201
Solano.744,7/1/2018,0.026294,33,44201
Solano.844,8/1/2018,0.029,53,44201
Solano.944,9/1/2018,0.027765,42,44201
Solano.1044,10/1/2018,0.024059,31,44201
Solano.1144,11/1/2018,0.017941,54,44201
Solano.1244,12/1/2018,0.014176,40,44201
Sonoma.164,1/1/2018,0.012529,52,44201
Sonoma.244,2/1/2018,0.024118,38,44201
Sonoma.344,3/1/2018,0.0273825,35,44201
Sonoma.444,4/1/2018,0.0333825,39,44201
Sonoma.544,5/1/2018,0.031706,33.5,44201
Sonoma.644,6/1/2018,0.029294,40,44201
Sonoma.744,7/1/2018,0.025118,35,44201
Sonoma.844,8/1/2018,0.027647,54,44201
Sonoma.944,9/1/2018,0.026824,42,44201
Sonoma.1044,10/1/2018,0.023529,33,44201
Sonoma.1144,11/1/2018,0.017706,56,44201
Sonoma.1244,12/1/2018,0.013882,42,44201
Stanislaus.164,1/1/2018,0.012647,52,44201
Stanislaus.244,2/1/2018,0.024059,38,44201
Stanislaus.344,3/1/2018,0.027353,35,44201
Stanislaus.444,4/1/2018,0.033471,39,44201
Stanislaus.544,5/1/2018,0.031882,34,44201
Stanislaus.644,6/1/2018,0.029412,40,44201
Stanislaus.744,7/1/2018,0.0250885,34,44201
Stanislaus.844,8/1/2018,0.027647,53,44201
Stanislaus.944,9/1/2018,0.026941,42,44201
Stanislaus.1044,10/1/2018,0.023353,33,44201
Stanislaus.1144,11/1/2018,0.017765,55,44201
Stanislaus.1244,12/1/2018,0.013647,41,44201
Sutter.164,1/1/2018,0.012647,52,44201
Sutter.244,2/1/2018,0.024118,38,44201
Sutter.344,3/1/2018,0.027471,35,44201
Sutter.444,4/1/2018,0.033353,39,44201
Sutter.544,5/1/2018,0.031941,34,44201
Sutter.644,6/1/2018,0.029941,40,44201
Sutter.744,7/1/2018,0.026294,35,44201
Sutter.844,8/1/2018,0.028706,54,44201
Sutter.944,9/1/2018,0.027529,42,44201
Sutter.1044,10/1/2018,0.024059,33,44201
Sutter.1144,11/1/2018,0.017941,56,44201
Sutter.1244,12/1/2018,0.013882,42,44201
Tehama.164,1/1/2018,0.013412,52,44201
Tehama.244,2/1/2018,0.024853,36.5,44201
Tehama.344,3/1/2018,0.028412,36,44201
Tehama.444,4/1/2018,0.034588,40,44201
Tehama.544,5/1/2018,0.032769,35,44201
Tehama.644,6/1/2018,0.031176,40,44201
Tehama.744,7/1/2018,0.028118,35,44201
Tehama.844,8/1/2018,0.0312245,53,44201
Tehama.944,9/1/2018,0.0289115,43,44201
Tehama.1044,10/1/2018,0.024882,33,44201
Tehama.1144,11/1/2018,0.018706,55,44201
Tehama.1244,12/1/2018,0.014235,40,44201
Trinity.164,1/1/2018,0.012353,54,44201
Trinity.244,2/1/2018,0.0235855,43,44201
Trinity.344,3/1/2018,0.026765,35,44201
Trinity.444,4/1/2018,0.033113,38,44201
Trinity.544,5/1/2018,0.0310295,32,44201
Trinity.644,6/1/2018,0.0272645,40,44201
Trinity.744,7/1/2018,0.0230295,35,44201
Trinity.844,8/1/2018,0.024353,55,44201
Trinity.944,9/1/2018,0.025,42,44201
Trinity.1044,10/1/2018,0.0215,35,44201
Trinity.1144,11/1/2018,0.0173235,58.5,44201
Trinity.1244,12/1/2018,0.0130885,47.5,44201
Tulare.164,1/1/2018,0.012765,51,44201
Tulare.244,2/1/2018,0.023941,37,44201
Tulare.344,3/1/2018,0.027728,35,44201
Tulare.444,4/1/2018,0.034,39,44201
Tulare.544,5/1/2018,0.0322645,34,44201
Tulare.644,6/1/2018,0.0297945,40,44201
Tulare.744,7/1/2018,0.0252645,34,44201
Tulare.844,8/1/2018,0.028647,53,44201
Tulare.944,9/1/2018,0.027471,42,44201
Tulare.1044,10/1/2018,0.0238825,33,44201
Tulare.1144,11/1/2018,0.017882,55,44201
Tulare.1244,12/1/2018,0.013853,40,44201
Tuolumne.164,1/1/2018,0.013,53,44201
Tuolumne.244,2/1/2018,0.024471,41,44201
Tuolumne.344,3/1/2018,0.028059,35,44201
Tuolumne.444,4/1/2018,0.034294,39,44201
Tuolumne.544,5/1/2018,0.032294,34,44201
Tuolumne.644,6/1/2018,0.0302055,40,44201
Tuolumne.744,7/1/2018,0.026412,35,44201
Tuolumne.844,8/1/2018,0.029588,54,44201
Tuolumne.944,9/1/2018,0.0280885,42,44201
Tuolumne.1044,10/1/2018,0.024412,35,44201
Tuolumne.1144,11/1/2018,0.017765,58,44201
Tuolumne.1244,12/1/2018,0.014118,45.5,44201
Ventura.164,1/1/2018,0.012647,52,44201
Ventura.244,2/1/2018,0.024118,38,44201
Ventura.344,3/1/2018,0.027471,35,44201
Ventura.444,4/1/2018,0.033353,39,44201
Ventura.544,5/1/2018,0.031941,34,44201
Ventura.644,6/1/2018,0.029941,40,44201
Ventura.744,7/1/2018,0.026294,34,44201
Ventura.844,8/1/2018,0.028706,53,44201
Ventura.944,9/1/2018,0.027529,43,44201
Ventura.1044,10/1/2018,0.024059,34,44201
Ventura.1144,11/1/2018,0.017941,55,44201
Ventura.1244,12/1/2018,0.013882,42,44201
Yolo.164,1/1/2018,0.012471,50,44201
Yolo.244,2/1/2018,0.0242645,35,44201
Yolo.344,3/1/2018,0.028,35,44201
Yolo.444,4/1/2018,0.033765,39,44201
Yolo.544,5/1/2018,0.032235,35,44201
Yolo.644,6/1/2018,0.030353,39,44201
Yolo.744,7/1/2018,0.026765,33,44201
Yolo.844,8/1/2018,0.030059,53,44201
Yolo.944,9/1/2018,0.0280295,42,44201
Yolo.1044,10/1/2018,0.024353,32,44201
Yolo.1144,11/1/2018,0.018412,54,44201
Yolo.1244,12/1/2018,0.014412,40,44201
Yuba.164,1/1/2018,0.012647,52,44201
Yuba.244,2/1/2018,0.024118,38,44201
Yuba.344,3/1/2018,0.027471,35,44201
Yuba.444,4/1/2018,0.033353,39,44201
Yuba.544,5/1/2018,0.031941,34,44201
Yuba.644,6/1/2018,0.029941,40,44201
Yuba.744,7/1/2018,0.026294,35,44201
Yuba.844,8/1/2018,0.028706,54,44201
Yuba.944,9/1/2018,0.027529,42,44201
Yuba.1044,10/1/2018,0.024059,33,44201
Yuba.1144,11/1/2018,0.017941,56,44201
Yuba.1244,12/1/2018,0.013882,42,44201
Alameda.174,1/1/2018,11,50,81102
Alameda.254,2/1/2018,13.5,36,81102
Alameda.354,3/1/2018,8,35,81102
Alameda.454,4/1/2018,14,39,81102
Alameda.554,5/1/2018,19.5,34,81102
Alameda.654,6/1/2018,23.5,40,81102
Alameda.754,7/1/2018,27,33,81102
Alameda.854,8/1/2018,37,53,81102
Alameda.954,9/1/2018,34,42,81102
Alameda.1054,10/1/2018,31,33,81102
Alameda.1154,11/1/2018,46,55,81102
Alameda.1254,12/1/2018,10,40,81102
Alpine.174,1/1/2018,11,52,81102
Alpine.254,2/1/2018,13.5,38,81102
Alpine.354,3/1/2018,8,35,81102
Alpine.454,4/1/2018,14,39,81102
Alpine.554,5/1/2018,19.5,34,81102
Alpine.654,6/1/2018,23.5,40,81102
Alpine.754,7/1/2018,27,35,81102
Alpine.854,8/1/2018,37,54,81102
Alpine.954,9/1/2018,34,42,81102
Alpine.1054,10/1/2018,31,33,81102
Alpine.1154,11/1/2018,46,56,81102
Alpine.1254,12/1/2018,10,42,81102
Amador.174,1/1/2018,11,52,81102
Amador.254,2/1/2018,13.5,38,81102
Amador.354,3/1/2018,8,35,81102
Amador.454,4/1/2018,14,39,81102
Amador.554,5/1/2018,19.5,34,81102
Amador.654,6/1/2018,23.5,40,81102
Amador.754,7/1/2018,27,34,81102
Amador.854,8/1/2018,37,53,81102
Amador.954,9/1/2018,34,42,81102
Amador.1054,10/1/2018,31,34,81102
Amador.1154,11/1/2018,46,56,81102
Amador.1254,12/1/2018,10,42,81102
Butte.174,1/1/2018,20,53,81102
Butte.254,2/1/2018,15.5,41,81102
Butte.354,3/1/2018,9.5,35,81102
Butte.454,4/1/2018,17,39,81102
Butte.554,5/1/2018,21,34,81102
Butte.654,6/1/2018,23.5,40,81102
Butte.754,7/1/2018,27,35,81102
Butte.854,8/1/2018,39,54,81102
Butte.954,9/1/2018,39.5,42,81102
Butte.1054,10/1/2018,34.5,35,81102
Butte.1154,11/1/2018,70.5,58.5,81102
Butte.1254,12/1/2018,22,45.5,81102
Calaveras.174,1/1/2018,11,52,81102
Calaveras.254,2/1/2018,13.5,38,81102
Calaveras.354,3/1/2018,8,35,81102
Calaveras.454,4/1/2018,14,39,81102
Calaveras.554,5/1/2018,19.5,34,81102
